product_id,sku,product_name,brand,producer,product_type,category,sub_category,country,region,subregion,appellation,grape_variety,grape_class,wine_style,spirit_style,flavor_profile,food_pairing,alcohol,vintage,bottle_size,price_segment,critic_score,critic_source,taste_vector,pairing_vector,recommendation_score
313,sku_000313,wine_0313,wine_now,cantina_luna,wine,beverage,fine_wine,italy,abruzzo,abruzzo_central,abruzzo_central_village,blaufrankisch,red,bold_oaked_red,,mushroom,beef_wellington,59.1,2023,750ml,entry,91,wine_spectator,"[0.30,0.60,0.90]","[0.40,0.70,0.00]",0.98
314,sku_000314,wine_accessory_0314,wine_now,bodega_sol,wine_accessory,accessory,wine_accessory,italy,abruzzo,abruzzo_central,abruzzo_central_premier_cru,,,,,forest_floor,,,,single_unit,premium,92,wine_advocate,"[0.40,0.70,0.00]","[0.50,0.80,0.10]",0.99
315,sku_000315,glassware_0315,wine_now,distillery_north,glassware,accessory,glassware,italy,abruzzo,abruzzo_central,abruzzo_central_grand_cru,,,,,truffle,,,,set_of_2,super_premium,93,decanter,"[0.50,0.80,0.10]","[0.60,0.90,0.20]",0.55
316,sku_000316,whisky_0316,liq9,distillery_delta,whisky,beverage,spirits,italy,emaromagna,emaromagna_north,emaromagna_north_village,,,,irish_single_malt,wet_leaf,,6.2,,750ml,luxury,94,jancis_robinson,"[0.60,0.90,0.20]","[0.70,0.00,0.30]",0.56
317,sku_000317,gin_0317,liq9,brewery_harbor,gin,beverage,spirits,italy,emaromagna,emaromagna_north,emaromagna_north_premier_cru,,,,,leather,,6.9,,750ml,entry,95,distiller,"[0.70,0.00,0.30]","[0.80,0.10,0.40]",0.57
318,sku_000318,rum_0318,liq9,sake_house_kumo,rum,beverage,spirits,italy,emaromagna,emaromagna_north,emaromagna_north_grand_cru,,,,,tobacco,,7.6,,750ml,premium,96,whisky_advocate,"[0.80,0.10,0.40]","[0.90,0.20,0.50]",0.58
319,sku_000319,vodka_0319,liq9,agave_fuego,vodka,beverage,spirits,italy,emaromagna,emaromagna_south,emaromagna_south_village,,,,,dried_herbs,,8.3,,750ml,super_premium,97,wine_spectator,"[0.90,0.20,0.50]","[0.00,0.30,0.60]",0.59
320,sku_000320,tequila_0320,liq9,spirit_house_orbit,tequila,beverage,spirits,italy,emaromagna,emaromagna_south,emaromagna_south_premier_cru,,,,,olive_tapenade,,9.0,,750ml,luxury,98,wine_advocate,"[0.00,0.30,0.60]","[0.10,0.40,0.70]",0.6
321,sku_000321,liqueur_0321,liq9,domaine_atlas,liqueur,beverage,spirits,italy,emaromagna,emaromagna_south,emaromagna_south_grand_cru,,,,,game,,9.7,,750ml,entry,99,decanter,"[0.10,0.40,0.70]","[0.20,0.50,0.80]",0.61
322,sku_000322,cognac_0322,liq9,chateau_rivage,cognac,beverage,spirits,italy,emaromagna,emaromagna_east,emaromagna_east_village,,,,taiwanese_single_malt,vanilla,,10.4,,750ml,premium,100,jancis_robinson,"[0.20,0.50,0.80]","[0.30,0.60,0.90]",0.62
323,sku_000323,sake_0323,liq9,cantina_luna,sake,beverage,spirits,italy,emaromagna,emaromagna_east,emaromagna_east_premier_cru,,,,,cedar,,11.1,,750ml,super_premium,84,distiller,"[0.30,0.60,0.90]","[0.40,0.70,0.00]",0.63
324,sku_000324,beer_0324,liq9,bodega_sol,beer,beverage,spirits,italy,emaromagna,emaromagna_east,emaromagna_east_grand_cru,,,,,toast,,11.8,,750ml,luxury,85,whisky_advocate,"[0.40,0.70,0.00]","[0.50,0.80,0.10]",0.64
325,sku_000325,wine_0325,wine_now,distillery_north,wine,beverage,fine_wine,italy,emaromagna,emaromagna_west,emaromagna_west_village,lambrusco_sorbara,red,aromatic_white,,smoke,vindaloo,12.5,2020,750ml,entry,86,wine_spectator,"[0.50,0.80,0.10]","[0.60,0.90,0.20]",0.65
326,sku_000326,wine_accessory_0326,wine_now,distillery_delta,wine_accessory,accessory,wine_accessory,italy,emaromagna,emaromagna_west,emaromagna_west_premier_cru,,,,,cocoa,,,,single_unit,premium,87,wine_advocate,"[0.60,0.90,0.20]","[0.70,0.00,0.30]",0.66
327,sku_000327,glassware_0327,wine_now,brewery_harbor,glassware,accessory,glassware,italy,emaromagna,emaromagna_west,emaromagna_west_grand_cru,,,,,mocha,,,,set_of_2,super_premium,88,decanter,"[0.70,0.00,0.30]","[0.80,0.10,0.40]",0.67
328,sku_000328,whisky_0328,liq9,sake_house_kumo,whisky,beverage,spirits,italy,emaromagna,emaromagna_central,emaromagna_central_village,,,,scotch_single_grain,coffee_bean,,14.6,,750ml,luxury,89,jancis_robinson,"[0.80,0.10,0.40]","[0.90,0.20,0.50]",0.68
329,sku_000329,gin_0329,liq9,agave_fuego,gin,beverage,spirits,italy,emaromagna,emaromagna_central,emaromagna_central_premier_cru,,,,,caramel,,15.3,,750ml,entry,90,distiller,"[0.90,0.20,0.50]","[0.00,0.30,0.60]",0.69
330,sku_000330,rum_0330,liq9,spirit_house_orbit,rum,beverage,spirits,italy,emaromagna,emaromagna_central,emaromagna_central_grand_cru,,,,,sandalwood,,16.0,,750ml,premium,91,whisky_advocate,"[0.00,0.30,0.60]","[0.10,0.40,0.70]",0.7
331,sku_000331,vodka_0331,liq9,domaine_atlas,vodka,beverage,spirits,italy,alto_adige,alto_adige_north,alto_adige_north_village,,,,,black_pepper,,16.7,,750ml,super_premium,92,wine_spectator,"[0.10,0.40,0.70]","[0.20,0.50,0.80]",0.71
332,sku_000332,tequila_0332,liq9,chateau_rivage,tequila,beverage,spirits,italy,alto_adige,alto_adige_north,alto_adige_north_premier_cru,,,,,white_pepper,,17.4,,750ml,luxury,93,wine_advocate,"[0.20,0.50,0.80]","[0.30,0.60,0.90]",0.72
333,sku_000333,liqueur_0333,liq9,cantina_luna,liqueur,beverage,spirits,italy,alto_adige,alto_adige_north,alto_adige_north_grand_cru,,,,,clove,,18.1,,750ml,entry,94,decanter,"[0.30,0.60,0.90]","[0.40,0.70,0.00]",0.73
334,sku_000334,cognac_0334,liq9,bodega_sol,cognac,beverage,spirits,italy,alto_adige,alto_adige_south,alto_adige_south_village,,,,wheated_bourbon,cinnamon,,18.8,,750ml,premium,95,jancis_robinson,"[0.40,0.70,0.00]","[0.50,0.80,0.10]",0.74
335,sku_000335,sake_0335,liq9,distillery_north,sake,beverage,spirits,italy,alto_adige,alto_adige_south,alto_adige_south_premier_cru,,,,,anise,,19.5,,750ml,super_premium,96,distiller,"[0.50,0.80,0.10]","[0.60,0.90,0.20]",0.75
336,sku_000336,beer_0336,liq9,distillery_delta,beer,beverage,spirits,italy,alto_adige,alto_adige_south,alto_adige_south_grand_cru,,,,,ginger,,20.2,,750ml,luxury,97,whisky_advocate,"[0.60,0.90,0.20]","[0.70,0.00,0.30]",0.76
337,sku_000337,wine_0337,wine_now,brewery_harbor,wine,beverage,fine_wine,italy,alto_adige,alto_adige_east,alto_adige_east_village,gewurztraminer,white,late_harvest,,nutmeg,schnitzel,20.9,2017,750ml,entry,98,wine_spectator,"[0.70,0.00,0.30]","[0.80,0.10,0.40]",0.77
338,sku_000338,wine_accessory_0338,wine_now,sake_house_kumo,wine_accessory,accessory,wine_accessory,italy,alto_adige,alto_adige_east,alto_adige_east_premier_cru,,,,,cardamom,,,,single_unit,premium,99,wine_advocate,"[0.80,0.10,0.40]","[0.90,0.20,0.50]",0.78
339,sku_000339,glassware_0339,wine_now,agave_fuego,glassware,accessory,glassware,italy,alto_adige,alto_adige_east,alto_adige_east_grand_cru,,,,,licorice,,,,set_of_2,super_premium,100,decanter,"[0.90,0.20,0.50]","[0.00,0.30,0.60]",0.79
340,sku_000340,whisky_0340,liq9,spirit_house_orbit,whisky,beverage,spirits,italy,alto_adige,alto_adige_west,alto_adige_west_village,,,,single_pot_still,wet_stone,,23.0,,750ml,luxury,84,jancis_robinson,"[0.00,0.30,0.60]","[0.10,0.40,0.70]",0.8
341,sku_000341,gin_0341,liq9,domaine_atlas,gin,beverage,spirits,italy,alto_adige,alto_adige_west,alto_adige_west_premier_cru,,,,,flint,,23.7,,750ml,entry,85,distiller,"[0.10,0.40,0.70]","[0.20,0.50,0.80]",0.81
342,sku_000342,rum_0342,liq9,chateau_rivage,rum,beverage,spirits,italy,alto_adige,alto_adige_west,alto_adige_west_grand_cru,,,,,chalk,,24.4,,750ml,premium,86,whisky_advocate,"[0.20,0.50,0.80]","[0.30,0.60,0.90]",0.82
343,sku_000343,vodka_0343,liq9,cantina_luna,vodka,beverage,spirits,italy,alto_adige,alto_adige_central,alto_adige_central_village,,,,,saline,,25.1,,750ml,super_premium,87,wine_spectator,"[0.30,0.60,0.90]","[0.40,0.70,0.00]",0.83
344,sku_000344,tequila_0344,liq9,bodega_sol,tequila,beverage,spirits,italy,alto_adige,alto_adige_central,alto_adige_central_premier_cru,,,,,graphite,,25.8,,750ml,luxury,88,wine_advocate,"[0.40,0.70,0.00]","[0.50,0.80,0.10]",0.84
345,sku_000345,liqueur_0345,liq9,distillery_north,liqueur,beverage,spirits,italy,alto_adige,alto_adige_central,alto_adige_central_grand_cru,,,,,slate,,26.5,,750ml,entry,89,decanter,"[0.50,0.80,0.10]","[0.60,0.90,0.20]",0.85
346,sku_000346,cognac_0346,liq9,distillery_delta,cognac,beverage,spirits,italy,sardinia,sardinia_north,sardinia_north_village,,,,indian_single_malt,iodine,,27.2,,750ml,premium,90,jancis_robinson,"[0.60,0.90,0.20]","[0.70,0.00,0.30]",0.86
347,sku_000347,sake_0347,liq9,brewery_harbor,sake,beverage,spirits,italy,sardinia,sardinia_north,sardinia_north_premier_cru,,,,,oyster_shell,,27.9,,750ml,super_premium,91,distiller,"[0.70,0.00,0.30]","[0.80,0.10,0.40]",0.87
348,sku_000348,beer_0348,liq9,sake_house_kumo,beer,beverage,spirits,italy,sardinia,sardinia_north,sardinia_north_grand_cru,,,,,volcanic_ash,,28.6,,750ml,luxury,92,whisky_advocate,"[0.80,0.10,0.40]","[0.90,0.20,0.50]",0.88
349,sku_000349,wine_0349,wine_now,agave_fuego,wine,beverage,fine_wine,italy,sardinia,sardinia_south,sardinia_south_village,grillo,white,dessert_sweet,,green_apple,cheese_board,29.3,2014,750ml,entry,93,wine_spectator,"[0.90,0.20,0.50]","[0.00,0.30,0.60]",0.89
350,sku_000350,wine_accessory_0350,wine_now,spirit_house_orbit,wine_accessory,accessory,wine_accessory,italy,sardinia,sardinia_south,sardinia_south_premier_cru,,,,,yellow_apple,,,,single_unit,premium,94,wine_advocate,"[0.00,0.30,0.60]","[0.10,0.40,0.70]",0.9
351,sku_000351,glassware_0351,wine_now,domaine_atlas,glassware,accessory,glassware,italy,sardinia,sardinia_south,sardinia_south_grand_cru,,,,,pear,,,,set_of_2,super_premium,95,decanter,"[0.10,0.40,0.70]","[0.20,0.50,0.80]",0.91
352,sku_000352,whisky_0352,liq9,chateau_rivage,whisky,beverage,spirits,italy,sardinia,sardinia_east,sardinia_east_village,,,,scotch_blended,quince,,31.4,,750ml,luxury,96,jancis_robinson,"[0.20,0.50,0.80]","[0.30,0.60,0.90]",0.92
353,sku_000353,gin_0353,liq9,cantina_luna,gin,beverage,spirits,italy,sardinia,sardinia_east,sardinia_east_premier_cru,,,,,apricot,,32.1,,750ml,entry,97,distiller,"[0.30,0.60,0.90]","[0.40,0.70,0.00]",0.93
354,sku_000354,rum_0354,liq9,bodega_sol,rum,beverage,spirits,italy,sardinia,sardinia_east,sardinia_east_grand_cru,,,,,peach,,32.8,,750ml,premium,98,whisky_advocate,"[0.40,0.70,0.00]","[0.50,0.80,0.10]",0.94
355,sku_000355,vodka_0355,liq9,distillery_north,vodka,beverage,spirits,italy,sardinia,sardinia_west,sardinia_west_village,,,,,nectarine,,33.5,,750ml,super_premium,99,wine_spectator,"[0.50,0.80,0.10]","[0.60,0.90,0.20]",0.95
356,sku_000356,tequila_0356,liq9,distillery_delta,tequila,beverage,spirits,italy,sardinia,sardinia_west,sardinia_west_premier_cru,,,,,mirabelle,,34.2,,750ml,luxury,100,wine_advocate,"[0.60,0.90,0.20]","[0.70,0.00,0.30]",0.96
357,sku_000357,liqueur_0357,liq9,brewery_harbor,liqueur,beverage,spirits,italy,sardinia,sardinia_west,sardinia_west_grand_cru,,,,,cherry,,34.9,,750ml,entry,84,decanter,"[0.70,0.00,0.30]","[0.80,0.10,0.40]",0.97
358,sku_000358,cognac_0358,liq9,sake_house_kumo,cognac,beverage,spirits,italy,sardinia,sardinia_central,sardinia_central_village,,,,bourbon,raspberry,,35.6,,750ml,premium,85,jancis_robinson,"[0.80,0.10,0.40]","[0.90,0.20,0.50]",0.98
359,sku_000359,sake_0359,liq9,agave_fuego,sake,beverage,spirits,italy,sardinia,sardinia_central,sardinia_central_premier_cru,,,,,strawberry,,36.3,,750ml,super_premium,86,distiller,"[0.90,0.20,0.50]","[0.00,0.30,0.60]",0.99
360,sku_000360,beer_0360,liq9,spirit_house_orbit,beer,beverage,spirits,italy,sardinia,sardinia_central,sardinia_central_grand_cru,,,,,cranberry,,37.0,,750ml,luxury,87,whisky_advocate,"[0.00,0.30,0.60]","[0.10,0.40,0.70]",0.55
361,sku_000361,wine_0361,wine_now,domaine_atlas,wine,beverage,fine_wine,spain,rioja,rioja_north,rioja_north_village,mtsvane,white,light_red,,red_plum,margherita_pizza,37.7,2011,750ml,entry,88,wine_spectator,"[0.10,0.40,0.70]","[0.20,0.50,0.80]",0.56
362,sku_000362,wine_accessory_0362,wine_now,chateau_rivage,wine_accessory,accessory,wine_accessory,spain,rioja,rioja_north,rioja_north_premier_cru,,,,,red_currant,,,,single_unit,premium,89,wine_advocate,"[0.20,0.50,0.80]","[0.30,0.60,0.90]",0.57
363,sku_000363,glassware_0363,wine_now,cantina_luna,glassware,accessory,glassware,spain,rioja,rioja_north,rioja_north_grand_cru,,,,,pomegranate,,,,set_of_2,super_premium,90,decanter,"[0.30,0.60,0.90]","[0.40,0.70,0.00]",0.58
364,sku_000364,whisky_0364,liq9,bodega_sol,whisky,beverage,spirits,spain,rioja,rioja_south,rioja_south_village,,,,irish_whiskey,wild_berry,,39.8,,750ml,luxury,91,jancis_robinson,"[0.40,0.70,0.00]","[0.50,0.80,0.10]",0.59
365,sku_000365,gin_0365,liq9,distillery_north,gin,beverage,spirits,spain,rioja,rioja_south,rioja_south_premier_cru,,,,,sour_cherry,,40.5,,750ml,entry,92,distiller,"[0.50,0.80,0.10]","[0.60,0.90,0.20]",0.6
366,sku_000366,rum_0366,liq9,distillery_delta,rum,beverage,spirits,spain,rioja,rioja_south,rioja_south_grand_cru,,,,,blackberry,,41.2,,750ml,premium,93,whisky_advocate,"[0.60,0.90,0.20]","[0.70,0.00,0.30]",0.61
367,sku_000367,vodka_0367,liq9,brewery_harbor,vodka,beverage,spirits,spain,rioja,rioja_east,rioja_east_village,,,,,black_cherry,,41.9,,750ml,super_premium,94,wine_spectator,"[0.70,0.00,0.30]","[0.80,0.10,0.40]",0.62
368,sku_000368,tequila_0368,liq9,sake_house_kumo,tequila,beverage,spirits,spain,rioja,rioja_east,rioja_east_premier_cru,,,,,blueberry,,42.6,,750ml,luxury,95,wine_advocate,"[0.80,0.10,0.40]","[0.90,0.20,0.50]",0.63
369,sku_000369,liqueur_0369,liq9,agave_fuego,liqueur,beverage,spirits,spain,rioja,rioja_east,rioja_east_grand_cru,,,,,black_plum,,43.3,,750ml,entry,96,decanter,"[0.90,0.20,0.50]","[0.00,0.30,0.60]",0.64
370,sku_000370,cognac_0370,liq9,spirit_house_orbit,cognac,beverage,spirits,spain,rioja,rioja_west,rioja_west_village,,,,canadian_rye,cassis,,44.0,,750ml,premium,97,jancis_robinson,"[0.00,0.30,0.60]","[0.10,0.40,0.70]",0.65
371,sku_000371,sake_0371,liq9,domaine_atlas,sake,beverage,spirits,spain,rioja,rioja_west,rioja_west_premier_cru,,,,,fig,,44.7,,750ml,super_premium,98,distiller,"[0.10,0.40,0.70]","[0.20,0.50,0.80]",0.66
372,sku_000372,beer_0372,liq9,chateau_rivage,beer,beverage,spirits,spain,rioja,rioja_west,rioja_west_grand_cru,,,,,mulberry,,45.4,,750ml,luxury,99,whisky_advocate,"[0.20,0.50,0.80]","[0.30,0.60,0.90]",0.67
373,sku_000373,wine_0373,wine_now,cantina_luna,wine,beverage,fine_wine,spain,rioja,rioja_central,rioja_central_village,encruzado,white,bold_oaked_red,,boysenberry,fried_chicken,46.1,2023,750ml,entry,100,wine_spectator,"[0.30,0.60,0.90]","[0.40,0.70,0.00]",0.68
374,sku_000374,wine_accessory_0374,wine_now,bodega_sol,wine_accessory,accessory,wine_accessory,spain,rioja,rioja_central,rioja_central_premier_cru,,,,,date,,,,single_unit,premium,84,wine_advocate,"[0.40,0.70,0.00]","[0.50,0.80,0.10]",0.69
375,sku_000375,glassware_0375,wine_now,distillery_north,glassware,accessory,glassware,spain,rioja,rioja_central,rioja_central_grand_cru,,,,,lemon,,,,set_of_2,super_premium,85,decanter,"[0.50,0.80,0.10]","[0.60,0.90,0.20]",0.7
376,sku_000376,whisky_0376,liq9,distillery_delta,whisky,beverage,spirits,spain,ribera_del_duero,ribera_del_duero_north,ribera_del_duero_north_village,,,,scotch_single_malt,lime,,48.2,,750ml,luxury,86,jancis_robinson,"[0.60,0.90,0.20]","[0.70,0.00,0.30]",0.71
377,sku_000377,gin_0377,liq9,brewery_harbor,gin,beverage,spirits,spain,ribera_del_duero,ribera_del_duero_north,ribera_del_duero_north_premier_cru,,,,,grapefruit,,48.9,,750ml,entry,87,distiller,"[0.70,0.00,0.30]","[0.80,0.10,0.40]",0.72
378,sku_000378,rum_0378,liq9,sake_house_kumo,rum,beverage,spirits,spain,ribera_del_duero,ribera_del_duero_north,ribera_del_duero_north_grand_cru,,,,,orange_zest,,49.6,,750ml,premium,88,whisky_advocate,"[0.80,0.10,0.40]","[0.90,0.20,0.50]",0.73
379,sku_000379,vodka_0379,liq9,agave_fuego,vodka,beverage,spirits,spain,ribera_del_duero,ribera_del_duero_south,ribera_del_duero_south_village,,,,,mandarin,,50.3,,750ml,super_premium,89,wine_spectator,"[0.90,0.20,0.50]","[0.00,0.30,0.60]",0.74
380,sku_000380,tequila_0380,liq9,spirit_house_orbit,tequila,beverage,spirits,spain,ribera_del_duero,ribera_del_duero_south,ribera_del_duero_south_premier_cru,,,,,bergamot,,51.0,,750ml,luxury,90,wine_advocate,"[0.00,0.30,0.60]","[0.10,0.40,0.70]",0.75
381,sku_000381,liqueur_0381,liq9,domaine_atlas,liqueur,beverage,spirits,spain,ribera_del_duero,ribera_del_duero_south,ribera_del_duero_south_grand_cru,,,,,yuzu,,51.7,,750ml,entry,91,decanter,"[0.10,0.40,0.70]","[0.20,0.50,0.80]",0.76
382,sku_000382,cognac_0382,liq9,chateau_rivage,cognac,beverage,spirits,spain,ribera_del_duero,ribera_del_duero_east,ribera_del_duero_east_village,,,,speyside_sherry_cask,pomelo,,52.4,,750ml,premium,92,jancis_robinson,"[0.20,0.50,0.80]","[0.30,0.60,0.90]",0.77
383,sku_000383,sake_0383,liq9,cantina_luna,sake,beverage,spirits,spain,ribera_del_duero,ribera_del_duero_east,ribera_del_duero_east_premier_cru,,,,,candied_lemon,,53.1,,750ml,super_premium,93,distiller,"[0.30,0.60,0.90]","[0.40,0.70,0.00]",0.78
384,sku_000384,beer_0384,liq9,bodega_sol,beer,beverage,spirits,spain,ribera_del_duero,ribera_del_duero_east,ribera_del_duero_east_grand_cru,,,,,pineapple,,53.8,,750ml,luxury,94,whisky_advocate,"[0.40,0.70,0.00]","[0.50,0.80,0.10]",0.79
385,sku_000385,wine_0385,wine_now,distillery_north,wine,beverage,fine_wine,spain,ribera_del_duero,ribera_del_duero_west,ribera_del_duero_west_village,marsanne,white,aromatic_white,,mango,mole_poblano,54.5,2020,750ml,entry,95,wine_spectator,"[0.50,0.80,0.10]","[0.60,0.90,0.20]",0.8
386,sku_000386,wine_accessory_0386,wine_now,distillery_delta,wine_accessory,accessory,wine_accessory,spain,ribera_del_duero,ribera_del_duero_west,ribera_del_duero_west_premier_cru,,,,,passionfruit,,,,single_unit,premium,96,wine_advocate,"[0.60,0.90,0.20]","[0.70,0.00,0.30]",0.81
387,sku_000387,glassware_0387,wine_now,brewery_harbor,glassware,accessory,glassware,spain,ribera_del_duero,ribera_del_duero_west,ribera_del_duero_west_grand_cru,,,,,guava,,,,set_of_2,super_premium,97,decanter,"[0.70,0.00,0.30]","[0.80,0.10,0.40]",0.82
388,sku_000388,whisky_0388,liq9,sake_house_kumo,whisky,beverage,spirits,spain,ribera_del_duero,ribera_del_duero_central,ribera_del_duero_central_village,,,,american_single_malt,lychee,,56.6,,750ml,luxury,98,jancis_robinson,"[0.80,0.10,0.40]","[0.90,0.20,0.50]",0.83
389,sku_000389,gin_0389,liq9,agave_fuego,gin,beverage,spirits,spain,ribera_del_duero,ribera_del_duero_central,ribera_del_duero_central_premier_cru,,,,,papaya,,57.3,,750ml,entry,99,distiller,"[0.90,0.20,0.50]","[0.00,0.30,0.60]",0.84
390,sku_000390,rum_0390,liq9,spirit_house_orbit,rum,beverage,spirits,spain,ribera_del_duero,ribera_del_duero_central,ribera_del_duero_central_grand_cru,,,,,banana,,58.0,,750ml,premium,100,whisky_advocate,"[0.00,0.30,0.60]","[0.10,0.40,0.70]",0.85
391,sku_000391,vodka_0391,liq9,domaine_atlas,vodka,beverage,spirits,spain,priorat,priorat_north,priorat_north_village,,,,,dragonfruit,,58.7,,750ml,super_premium,84,wine_spectator,"[0.10,0.40,0.70]","[0.20,0.50,0.80]",0.86
392,sku_000392,tequila_0392,liq9,chateau_rivage,tequila,beverage,spirits,spain,priorat,priorat_north,priorat_north_premier_cru,,,,,melon,,59.4,,750ml,luxury,85,wine_advocate,"[0.20,0.50,0.80]","[0.30,0.60,0.90]",0.87
393,sku_000393,liqueur_0393,liq9,cantina_luna,liqueur,beverage,spirits,spain,priorat,priorat_north,priorat_north_grand_cru,,,,,rose_petal,,5.1,,750ml,entry,86,decanter,"[0.30,0.60,0.90]","[0.40,0.70,0.00]",0.88
394,sku_000394,cognac_0394,liq9,bodega_sol,cognac,beverage,spirits,spain,priorat,priorat_south,priorat_south_village,,,,canadian_whisky,violet,,5.8,,750ml,premium,87,jancis_robinson,"[0.40,0.70,0.00]","[0.50,0.80,0.10]",0.89
395,sku_000395,sake_0395,liq9,distillery_north,sake,beverage,spirits,spain,priorat,priorat_south,priorat_south_premier_cru,,,,,orange_blossom,,6.5,,750ml,super_premium,88,distiller,"[0.50,0.80,0.10]","[0.60,0.90,0.20]",0.9
396,sku_000396,beer_0396,liq9,distillery_delta,beer,beverage,spirits,spain,priorat,priorat_south,priorat_south_grand_cru,,,,,jasmine,,7.2,,750ml,luxury,89,whisky_advocate,"[0.60,0.90,0.20]","[0.70,0.00,0.30]",0.91
397,sku_000397,wine_0397,wine_now,brewery_harbor,wine,beverage,fine_wine,spain,priorat,priorat_east,priorat_east_village,koshu,white,late_harvest,,honeysuckle,kebab,7.9,2017,750ml,entry,90,wine_spectator,"[0.70,0.00,0.30]","[0.80,0.10,0.40]",0.92
398,sku_000398,wine_accessory_0398,wine_now,sake_house_kumo,wine_accessory,accessory,wine_accessory,spain,priorat,priorat_east,priorat_east_premier_cru,,,,,lavender,,,,single_unit,premium,91,wine_advocate,"[0.80,0.10,0.40]","[0.90,0.20,0.50]",0.93
399,sku_000399,glassware_0399,wine_now,agave_fuego,glassware,accessory,glassware,spain,priorat,priorat_east,priorat_east_grand_cru,,,,,elderflower,,,,set_of_2,super_premium,92,decanter,"[0.90,0.20,0.50]","[0.00,0.30,0.60]",0.94
400,sku_000400,whisky_0400,liq9,spirit_house_orbit,whisky,beverage,spirits,spain,priorat,priorat_west,priorat_west_village,,,,world_blended_malt,chamomile,,10.0,,750ml,luxury,93,jancis_robinson,"[0.00,0.30,0.60]","[0.10,0.40,0.70]",0.95
401,sku_000401,gin_0401,liq9,domaine_atlas,gin,beverage,spirits,spain,priorat,priorat_west,priorat_west_premier_cru,,,,,acacia,,10.7,,750ml,entry,94,distiller,"[0.10,0.40,0.70]","[0.20,0.50,0.80]",0.96
402,sku_000402,rum_0402,liq9,chateau_rivage,rum,beverage,spirits,spain,priorat,priorat_west,priorat_west_grand_cru,,,,,mushroom,,11.4,,750ml,premium,95,whisky_advocate,"[0.20,0.50,0.80]","[0.30,0.60,0.90]",0.97
403,sku_000403,vodka_0403,liq9,cantina_luna,vodka,beverage,spirits,spain,priorat,priorat_central,priorat_central_village,,,,,forest_floor,,12.1,,750ml,super_premium,96,wine_spectator,"[0.30,0.60,0.90]","[0.40,0.70,0.00]",0.98
404,sku_000404,tequila_0404,liq9,bodega_sol,tequila,beverage,spirits,spain,priorat,priorat_central,priorat_central_premier_cru,,,,,truffle,,12.8,,750ml,luxury,97,wine_advocate,"[0.40,0.70,0.00]","[0.50,0.80,0.10]",0.99
405,sku_000405,liqueur_0405,liq9,distillery_north,liqueur,beverage,spirits,spain,priorat,priorat_central,priorat_central_grand_cru,,,,,wet_leaf,,13.5,,750ml,entry,98,decanter,"[0.50,0.80,0.10]","[0.60,0.90,0.20]",0.55
406,sku_000406,cognac_0406,liq9,distillery_delta,cognac,beverage,spirits,spain,rueda,rueda_north,rueda_north_village,,,,campbeltown_single_malt,leather,,14.2,,750ml,premium,99,jancis_robinson,"[0.60,0.90,0.20]","[0.70,0.00,0.30]",0.56
407,sku_000407,sake_0407,liq9,brewery_harbor,sake,beverage,spirits,spain,rueda,rueda_north,rueda_north_premier_cru,,,,,tobacco,,14.9,,750ml,super_premium,100,distiller,"[0.70,0.00,0.30]","[0.80,0.10,0.40]",0.57
408,sku_000408,beer_0408,liq9,sake_house_kumo,beer,beverage,spirits,spain,rueda,rueda_north,rueda_north_grand_cru,,,,,dried_herbs,,15.6,,750ml,luxury,84,whisky_advocate,"[0.80,0.10,0.40]","[0.90,0.20,0.50]",0.58
409,sku_000409,wine_0409,wine_now,agave_fuego,wine,beverage,fine_wine,spain,rueda,rueda_south,rueda_south_village,pineau_d_aunis,red,dessert_sweet,,olive_tapenade,raclette,16.3,2014,750ml,entry,85,wine_spectator,"[0.90,0.20,0.50]","[0.00,0.30,0.60]",0.59
410,sku_000410,wine_accessory_0410,wine_now,spirit_house_orbit,wine_accessory,accessory,wine_accessory,spain,rueda,rueda_south,rueda_south_premier_cru,,,,,game,,,,single_unit,premium,86,wine_advocate,"[0.00,0.30,0.60]","[0.10,0.40,0.70]",0.6
411,sku_000411,glassware_0411,wine_now,domaine_atlas,glassware,accessory,glassware,spain,rueda,rueda_south,rueda_south_grand_cru,,,,,vanilla,,,,set_of_2,super_premium,87,decanter,"[0.10,0.40,0.70]","[0.20,0.50,0.80]",0.61
412,sku_000412,whisky_0412,liq9,chateau_rivage,whisky,beverage,spirits,spain,rueda,rueda_east,rueda_east_village,,,,tennessee_whiskey,cedar,,18.4,,750ml,luxury,88,jancis_robinson,"[0.20,0.50,0.80]","[0.30,0.60,0.90]",0.62
413,sku_000413,gin_0413,liq9,cantina_luna,gin,beverage,spirits,spain,rueda,rueda_east,rueda_east_premier_cru,,,,,toast,,19.1,,750ml,entry,89,distiller,"[0.30,0.60,0.90]","[0.40,0.70,0.00]",0.63
414,sku_000414,rum_0414,liq9,bodega_sol,rum,beverage,spirits,spain,rueda,rueda_east,rueda_east_grand_cru,,,,,smoke,,19.8,,750ml,premium,90,whisky_advocate,"[0.40,0.70,0.00]","[0.50,0.80,0.10]",0.64
415,sku_000415,vodka_0415,liq9,distillery_north,vodka,beverage,spirits,spain,rueda,rueda_west,rueda_west_village,,,,,cocoa,,20.5,,750ml,super_premium,91,wine_spectator,"[0.50,0.80,0.10]","[0.60,0.90,0.20]",0.65
